상권_코드,상권_코드_명,id,구,2020_총_유동인구_수_합계(상권코드),2019_총_유동인구_수_합계(상권코드),2018_총_유동인구_수_합계(상권코드),,,,
,경인로90길,20,영등포구,2179683,2452636,1089709,,,,
,경인로80길,20,영등포구,2541898,2535699,957450,,,,
,경인로77길,20,영등포구,2511705,2642953,961558,,,,
,가마산로61길,20,영등포구,4791067,4678175,1524040,,,,
,시흥대로94길,8,금천구,3805234,4189623,1112475,,,,
,시흥대로84길,8,금천구,4358381,4264392,897318,,,,
,시흥대로68길,8,금천구,4689344,4624778,1623306,,,,
,시흥대로63길,8,금천구,1891086,1825402,1196304,,,,
,시흥대로62가길,8,금천구,3920631,4105922,1544971,,,,
,시흥대로36길,8,금천구,1305124,1440082,224590,,,,
,시흥대로22길,8,금천구,1519901,1591495,163559,,,,
,시흥대로153길,8,금천구,3126131,2879152,1110796,,,,
,시흥대로150길,8,금천구,4567414,4318147,1135987,,,,
,시흥대로141길,8,금천구,3401593,3014158,1141945,,,,
,시흥대로138길,8,금천구,2502650,2438250,883549,,,,
,시흥대로120길,8,금천구,4207444,4073757,1283710,,,,
,벚꽃로56길,8,금천구,2192580,2207311,685488,,,,
,범안로17길,8,금천구,1686229,1970672,624276,,,,
,범안로11길,8,금천구,2027278,2211387,677318,,,,
,문성로5길,8,금천구,4718832,4679941,1100867,,,,
,독산로85길,8,금천구,3182793,3223153,1020493,,,,
,독산로78다길,8,금천구,5212920,4547601,982313,,,,
,독산로70길,8,금천구,4908399,4383395,962068,,,,
,독산로64길,8,금천구,3752012,3284529,685184,,,,
,독산로50길,8,금천구,2188350,2073806,220907,,,,
,독산로40길,8,금천구,3671133,3668302,543581,,,,
,독산로108길,8,금천구,4631076,4672735,1218507,,,,
,남부순환로112길,8,금천구,3506662,3240197,1381762,,,,
,금하로24길,8,금천구,2770932,2838106,799269,,,,
,금하로1길,8,금천구,584981,583010,94901,,,,
,금하로14길,8,금천구,3159704,3417755,1435096,,,,
,가산로5길,8,금천구,3033585,2830252,1165619,,,,
,가산로3길,8,금천구,2136554,1999185,702976,,,,
,중앙로1길,7,구로구,2236636,2346272,1137120,,,,
,중앙로15길,7,구로구,3186608,3068338,736532,,,,
,우마길,7,구로구,4022491,4165653,1235198,,,,
,오류로8길,7,구로구,3591082,3536792,1196771,,,,
,신도림로13길,7,구로구,2187969,2033212,400403,,,,
,새말로18길,7,구로구,2802793,2964474,872426,,,,
,부일로1길,7,구로구,875278,845590,205063,,,,
,부일로15길,7,구로구,1907537,2155505,224833,,,,
,부일로11길,7,구로구,2040124,2096675,180821,,,,
,디지털로32길,7,구로구,4007589,4316396,2453807,,,,
,디지털로32가길,7,구로구,3859849,3829723,2289437,,,,
,디지털로27길,7,구로구,4376137,4528277,1711603,,,,
,도림로6길,7,구로구,5362956,5403605,1600579,,,,
,도림로12길,7,구로구,5659334,5435300,1667287,,,,
,남부순환로97길,7,구로구,2257580,2344521,715064,,,,
,구로중앙로8길,7,구로구,4972224,5773900,2173852,,,,
,구로중앙로7길,7,구로구,4895759,4894668,1376042,,,,
,구로중앙로42길,7,구로구,2192852,2111677,524482,,,,
,구로중앙로34길,7,구로구,3524269,3773138,1522404,,,,
,구로중앙로28길,7,구로구,5121461,4992042,1797872,,,,
,구로중앙로19길,7,구로구,3514712,3339567,1149109,,,,
,구로동로8길,7,구로구,8342912,7933357,2387561,,,,
,구로동로7길,7,구로구,5203522,5168948,1551836,,,,
,구로동로42길,7,구로구,4463377,4565630,1354100,,,,
,구로동로41길,7,구로구,3926687,3549883,1090069,,,,
,구로동로38길,7,구로구,4490854,4120010,1303644,,,,
,구로동로28길,7,구로구,4428318,4183843,1511176,,,,
,구로동로15길,7,구로구,3411647,3297224,1084347,,,,
,공원로6가길,7,구로구,3650988,3741693,1170986,,,,
,고척로52길,7,구로구,3141010,3459264,585928,,,,
,고척로27다길,7,구로구,4151827,4051819,865170,,,,
,고척로27길,7,구로구,4623540,4389731,825704,,,,
,고척로21나길,7,구로구,4023532,3730206,574973,,,,
,경인로47길,7,구로구,3232939,3247897,1089374,,,,
,경인로35길,7,구로구,3397017,3590942,832566,,,,
,경인로31길,7,구로구,2977632,2969376,693203,,,,
,경인로15길,7,구로구,3169763,2833405,532389,,,,
,개봉로3길,7,구로구,2550563,2285520,936912,,,,
,개봉로2길,7,구로구,2885649,2859669,1209894,,,,
,개봉로23가길,7,구로구,2651864,2843708,909722,,,,
,개봉로20길,7,구로구,2771956,2928870,794725,,,,
,개봉로1길,7,구로구,1688233,1670989,614305,,,,
,개봉로17다길,7,구로구,4038385,3656798,1039237,,,,
,개봉로17길,7,구로구,3478379,3325769,885141,,,,
,개봉로11길,7,구로구,3827124,3278760,1144429,,,,
,화곡로64길,4,강서구,4011488,3797777,1606165,,,,
,화곡로59길,4,강서구,2554492,2662715,1678567,,,,
,화곡로44나길,4,강서구,4443771,4560972,1557143,,,,
,화곡로31길,4,강서구,6033320,6235089,2472869,,,,
,화곡로20길,4,강서구,5937807,5532620,1226613,,,,
,화곡로13길,4,강서구,4491426,4043789,915596,,,,
,초원로16길,4,강서구,4154394,4408816,1071416,,,,
,초록마을로8길,4,강서구,6507519,5927904,1006528,,,,
,초록마을로3길,4,강서구,5126561,4669043,1004309,,,,
,월정로20길,4,강서구,8356738,7100820,1601370,,,,
,우장산로6길,4,강서구,4474916,3754250,1072819,,,,
,양천로73가길,4,강서구,4846017,4765369,1395751,,,,
,양천로71길,4,강서구,4511512,4344404,1260040,,,,
,양천로49길,4,강서구,1047373,1080409,427234,,,,
,양천로26길,4,강서구,1801070,1803965,304838,,,,
,양천로24길,4,강서구,4568071,4221550,1012674,,,,
,양천로24가길,4,강서구,4405401,3983706,1123005,,,,
,양천로14길,4,강서구,4531363,4473392,931929,,,,
,방화대로6라길,4,강서구,1547283,1734491,413314,,,,
,방화대로21길,4,강서구,2815949,2800417,816645,,,,
,등촌로5길,4,강서구,4964577,4820470,1109079,,,,
,등촌로55길,4,강서구,3324875,3086890,889659,,,,
,등촌로51길,4,강서구,3732054,3529631,842698,,,,
,등촌로39길,4,강서구,3342775,3334519,600583,,,,
,등촌로13길,4,강서구,5167157,4789026,1037151,,,,
,남부순환로11길,4,강서구,2905223,2971855,701077,,,,
,까치산로4길,4,강서구,7797080,7368438,1565205,,,,
,국회대로7길,4,강서구,4941646,5354101,1160902,,,,
,공항대로8길,4,강서구,3108611,3268185,1028128,,,,
,공항대로61길,4,강서구,4696370,4362353,1596441,,,,
,공항대로59다길,4,강서구,5887286,5713812,2119116,,,,
,공항대로59길,4,강서구,4848546,4316759,1368411,,,,
,공항대로55길,4,강서구,3535310,3067873,652538,,,,
,공항대로42길,4,강서구,2682302,2870168,1207961,,,,
,공항대로38길,4,강서구,2032700,2342344,1284498,,,,
,곰달래로60길,4,강서구,4365757,4495259,1160181,,,,
,곰달래로53길,4,강서구,4569909,4202129,769354,,,,
,곰달래로47길,4,강서구,5058660,4882434,934053,,,,
,곰달래로31길,4,강서구,6020187,6405751,2098063,,,,
,곰달래로25길,4,강서구,8145803,8894227,3237780,,,,
,개화동로25길,4,강서구,3299034,3555495,649902,,,,
,개화동로23길,4,강서구,4263959,4553384,841902,,,,
,강서로8길,4,강서구,8806738,9767633,3598082,,,,
,강서로5라길,4,강서구,4888533,5504902,1387351,,,,
,강서로5나길,4,강서구,9529956,8467567,2313752,,,,
,강서로5가길,4,강서구,10977701,10780526,3563921,,,,
,강서로47라길,4,강서구,4514047,4392466,1128385,,,,
,강서로47길,4,강서구,5142344,4860391,1098638,,,,
,강서로45다길,4,강서구,4850382,4739556,1444566,,,,
,강서로45길,4,강서구,3463177,3386309,1040399,,,,
,강서로35길,4,강서구,5163718,5065050,1959798,,,,
,강서로29길,4,강서구,7445746,7161661,2096701,,,,
,강서로18길,4,강서구,9135179,8480630,1929682,,,,
,강서로17가길,4,강서구,7085544,6808899,1631272,,,,
,강서로15길,4,강서구,14056678,12976600,3363577,,,,
,가로공원로80길,4,강서구,6075936,5901122,966472,,,,
,가로공원로76가길,4,강서구,7189050,6908252,1448702,,,,
,화곡로4길,19,양천구,2224260,2300968,487968,,,,
,화곡로3길,19,양천구,1522882,1563936,262298,,,,
,지양로7길,19,양천구,2049102,2099647,345283,,,,
,중앙로55길,19,양천구,5093516,5299789,1168010,,,,
,중앙로51길,19,양천구,5620037,5561613,878860,,,,
,중앙로47길,19,양천구,4579778,4351665,976176,,,,
,중앙로45길,19,양천구,5147299,4861337,983614,,,,
,중앙로36길,19,양천구,2930688,2916400,1170608,,,,
,중앙로32길,19,양천구,2859202,2891307,968191,,,,
,중앙로25길,19,양천구,3338654,3162007,711416,,,,
,은행정로7길,19,양천구,5371912,5517017,1600613,,,,
,은행정로5길,19,양천구,3326901,3441371,1215743,,,,
,오목로5길,19,양천구,5423422,5710377,1049240,,,,
,오목로3길,19,양천구,5051797,4981851,882786,,,,
,오목로30길,19,양천구,6536536,6417668,1381494,,,,
,오목로23길,19,양천구,6099584,5980169,1577803,,,,
,신월로20길,19,양천구,4199720,3888905,846359,,,,
,신월로15길,19,양천구,5301302,5254280,1232923,,,,
,신목로6길,19,양천구,5220218,4856165,1592165,,,,
,신목로5길,19,양천구,3212669,2950415,867190,,,,
,신목로2길,19,양천구,4032053,3777148,1120404,,,,
,목동중앙서로8가길,19,양천구,3387282,3296683,965086,,,,
,목동중앙서로7길,19,양천구,6143787,5443919,1241569,,,,
,목동중앙북로8길,19,양천구,4590828,4473391,1348868,,,,
,목동중앙북로16길,19,양천구,4053145,3935783,854945,,,,
,목동중앙본로7길,19,양천구,7383573,7260671,1453997,,,,
,목동중앙로3길,19,양천구,5634654,5268098,1035037,,,,
,목동중앙로13나길,19,양천구,689028,720821,177693,,,,
,목동중앙남로3가길,19,양천구,6215435,5977927,1099701,,,,
,목동로9길,19,양천구,4574433,4947554,1931796,,,,
,목동로19길,19,양천구,5161379,5404345,1960559,,,,
,목동동로8길,19,양천구,1945192,1806585,513179,,,,
,목동동로12길,19,양천구,4783703,4816484,1981100,,,,
,목동남로4길,19,양천구,1964571,1850632,478298,,,,
,남부순환로88길,19,양천구,1579894,1542112,334730,,,,
,남부순환로79길,19,양천구,3013136,2964071,841740,,,,
,남부순환로70길,19,양천구,3270439,3272994,620027,,,,
,남부순환로58길,19,양천구,2901708,2960988,577872,,,,
,남부순환로40길,19,양천구,3010327,3040021,468032,,,,
,남부순환로33길,19,양천구,3838889,3641859,784798,,,,
,곰달래로5길,19,양천구,4471925,4448578,972343,,,,
,곰달래로3길,19,양천구,4464667,4407517,950153,,,,
,곰달래로2길,19,양천구,3205210,3142500,609889,,,,
,곰달래로10길,19,양천구,5782099,5543843,1200787,,,,
,가로공원로58길,19,양천구,2269033,2295774,266370,,,,
,효창원로93길,21,용산구,6538835,6369965,1983829,,,,
,토정로37길,13,마포구,6084590,5461237,2524007,,,,
,월드컵로8길,13,마포구,5065662,5393603,2700455,,,,
,월드컵로7길,13,마포구,5136428,5549813,2201341,,,,
,월드컵로36길,13,마포구,5022915,5024860,1129384,,,,
,월드컵로25길,13,마포구,6951736,6474237,1844473,,,,
,월드컵로19길,13,마포구,5879445,5701875,2070886,,,,
,월드컵로16길,13,마포구,6060779,5629064,2015824,,,,
,월드컵로11길,13,마포구,6004342,6166195,2243618,,,,
,월드컵로10길,13,마포구,5760541,5743582,2338776,,,,
,와우산로3길,13,마포구,3043503,3338766,2229347,,,,
,와우산로29길,13,마포구,3659921,4127425,2316585,,,,
,와우산로29가길,13,마포구,3194264,3601838,2433774,,,,
,양화진길,13,마포구,2682905,3059887,2017066,,,,
,양화로1길,13,마포구,4004351,4191810,1764323,,,,
,양화로11길,13,마포구,4441701,4842930,2817638,,,,
,신촌로30길,13,마포구,4238729,4136990,1826457,,,,
,신촌로28가길,13,마포구,4118682,3979454,1786254,,,,
,신촌로12길,13,마포구,5291997,6044323,4031079,,,,
,숭문길,13,마포구,4006744,4163521,1564391,,,,
,숭문8길,13,마포구,3813845,3784678,1155646,,,,
,성지3길,13,마포구,2508948,2859385,1936489,,,,
,성산로4길,13,마포구,5305234,5257280,1309440,,,,
,성미산로32길,13,마포구,4621986,4525313,2069139,,,,
,성미산로1길,13,마포구,6488706,6160372,1699297,,,,
,성미산로11길,13,마포구,4257430,4116556,1533456,,,,
,백범로16길,13,마포구,6084536,6091404,2379600,,,,
,방울내로9안길,13,마포구,5936944,5864899,1466940,,,,
,모래내로7길,13,마포구,3834361,3838683,1018858,,,,
,매봉산로2길,13,마포구,2277135,2289733,832531,,,,
,망원로2길,13,마포구,6587538,6508246,1895879,,,,
,망원로11길,13,마포구,6518585,6362097,1863378,,,,
,만리재옛길,13,마포구,7033990,7145397,2299734,,,,
,마포대로4길,13,마포구,4530543,4352168,2435878,,,,
,마포대로20길,13,마포구,4866327,5130279,1866802,,,,
,마포대로12길,13,마포구,5317007,5470004,2346916,,,,
,동교로38길,13,마포구,5436230,5846147,2788530,,,,
,동교로27길,13,마포구,6218519,6517230,3465752,,,,
,동교로25길,13,마포구,4544451,4686233,2594853,,,,
,동교로19길,13,마포구,4518982,4489503,2130463,,,,
,동교로17길,13,마포구,5235451,5298233,2395877,,,,
,독막로8길,13,마포구,2869037,3340681,2214459,,,,
,독막로32길,13,마포구,5873146,5726453,2206847,,,,
,독막로22길,13,마포구,2802201,2765337,1003229,,,,
,도화길,13,마포구,5223859,5379217,3699082,,,,
,도화4길,13,마포구,5469284,5616977,2977605,,,,
,대흥로28길,13,마포구,4337937,4418791,2122029,,,,
,대흥로21길,13,마포구,6577842,7386734,6330875,,,,
,광성로6길,13,마포구,4316536,4329181,1827388,,,,
,홍제내길,14,서대문구,2448569,2478223,658592,,,,
,홍연길,14,서대문구,3636708,3962181,837641,,,,
,통일로39길,14,서대문구,4039724,4623614,1656227,,,,
,통일로37길,14,서대문구,4941722,5273064,1755633,,,,
,통일로11길,14,서대문구,2569410,2409833,1002180,,,,
,충정로6길,14,서대문구,3128965,3550752,2495515,,,,
,충정로4길,14,서대문구,9906672,10024506,6277494,,,,
,증가로6길,14,서대문구,5796820,5956587,1740570,,,,
,증가로23나길,14,서대문구,9494430,9358911,2332695,,,,
,증가로20가길,14,서대문구,7633435,7265638,1468414,,,,
,증가로10길,14,서대문구,5684796,5881053,1803323,,,,
,응암로1길,14,서대문구,6157372,6094637,1582662,,,,
,연희로10길,14,서대문구,2500464,2597076,1202692,,,,
,신촌로37길,14,서대문구,15719881,15377413,8326237,,,,
,수색로8길,14,서대문구,3247462,3339321,911239,,,,
,세무서길,14,서대문구,5421604,5528983,1906469,,,,
,세무서2길,14,서대문구,4945789,4575788,1295404,,,,
,세검정로1길,14,서대문구,4635782,4813615,1665896,,,,
,북아현로4길,14,서대문구,17180764,16616647,8931435,,,,
,모래내로15길,14,서대문구,4501205,4357674,1325169,,,,
,명지대길,14,서대문구,5713704,5769950,1625501,,,,
,독립문로8길,14,서대문구,6074434,6182094,2055521,,,,
,가재울로6길,14,서대문구,4583841,4879416,1417027,,,,
,통일로92길,14,서대문구,6340546,6349853,1806039,,,,
,통일로87길,14,서대문구,7502037,7451579,2173438,,,,
,통일로78길,14,서대문구,4830986,4514435,1472448,,,,
,통일로69길,14,서대문구,6332443,6510168,2567609,,,,
,진흥로1길,14,서대문구,9324559,8683072,2409513,,,,
,진흥로12길,14,서대문구,7322027,7776141,2678753,,,,
,증산서길,14,서대문구,2791147,2914626,681153,,,,
,증산로9길,14,서대문구,3474374,3000358,433297,,,,
,증산로5길,14,서대문구,2872063,2840750,431447,,,,
,증산로21길,14,서대문구,8190937,8261739,2445002,,,,
,증산로17길,14,서대문구,4750329,4542822,1044269,,,,
,증산로15길,14,서대문구,3913321,3673721,630985,,,,
,증산로13길,14,서대문구,5980478,5459134,1266650,,,,
,응암로34길,14,서대문구,8035340,7000433,2386315,,,,
,응암로22길,14,서대문구,6092838,5294554,1699966,,,,
,응암로14길,14,서대문구,5696746,5599447,2023991,,,,
,응암로13길,14,서대문구,5679476,5721271,1841402,,,,
,응암로12길,14,서대문구,5530447,6071298,1996681,,,,
,은평로8길,14,서대문구,9683648,9234225,3722935,,,,
,은평로3길,14,서대문구,8026175,8416269,2867058,,,,
,은평로20길,14,서대문구,2739782,2308884,692781,,,,
,은평로13길,14,서대문구,5882656,5782454,1941859,,,,
,은평로10길,14,서대문구,5421102,5126841,1774975,,,,
,연서로5길,14,서대문구,7328140,6689938,1555109,,,,
,연서로41길,14,서대문구,4663915,4640093,1040138,,,,
,연서로3길,14,서대문구,6217339,6023552,1557525,,,,
,연서로34길,14,서대문구,5019317,4970566,1339664,,,,
,연서로33길,14,서대문구,4505455,4296225,1277041,,,,
,연서로29길,14,서대문구,6601632,6965928,4107428,,,,
,연서로28길,14,서대문구,6647098,6975274,5902269,,,,
,연서로27길,14,서대문구,8815363,9290478,6216415,,,,
,연서로21길,14,서대문구,6361781,6035970,2385642,,,,
,연서로17길,14,서대문구,5979785,5727815,2346483,,,,
,연서로16길,14,서대문구,7520913,7644377,2556480,,,,
,연서로13길,14,서대문구,6396815,5762846,1889853,,,,
,연서로11길,14,서대문구,6498787,6016363,1473556,,,,
,역말로9길,14,서대문구,7089543,6989898,2167335,,,,
,수색로18길,14,서대문구,1409563,1400973,535552,,,,
,서오릉로8길,14,서대문구,6348438,6727795,1828117,,,,
,서오릉로21길,14,서대문구,4189661,3890816,900823,,,,
,불광천길,14,서대문구,8021908,8103283,2743321,,,,
