기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,id,구,총_유동인구_수,2020_총_유동인구_수_합격(상권코드),2019_총_유동인구_수_합격(상권코드),2018_총_유동인구_수_합격(상권코드)
2018,4,1000036,동호로15길,24,중구,2243411,15851828,17212824,9377281
2018,4,1000035,동호로11길,24,중구,1230750,13797471,12687898,6051901
2018,4,1000034,동호로10길,24,중구,2329776,23003844,24296863,9346394
2018,4,1000033,다산로39길,24,중구,2390160,20336888,21532105,9311562
2018,4,1000032,다산로38길,24,중구,2601035,23302482,23736920,10373649
2018,4,1000031,다산로36길,24,중구,1388879,18579177,17601996,5524908
2018,4,1000030,다산로33길,24,중구,2417250,22731997,22807787,9502076
2018,4,1000029,난계로21길,24,중구,1345439,17592205,16407506,5718641
2018,4,1000028,난계로11길,24,중구,2044213,24318315,24001097,8633901
2018,4,1000027,필운대로1길,23,종로구,1192650,11717076,12120306,4756564
2018,4,1000026,평창길,23,종로구,24253,774543,789799,265292
2018,4,1000025,통일로12길,23,종로구,1038342,12968834,12448818,4706036
2018,4,1000024,창신길,23,종로구,1122989,28016752,26544845,5174892
2018,4,1000023,창신5길,23,종로구,1845658,23420119,23468361,7918729
2018,4,1000022,창신2길,23,종로구,1398416,22746055,22799432,6114382
2018,4,1000021,창경궁로35길,23,종로구,1573064,13781526,14858894,6558174
2018,4,1000020,지봉로8길,23,종로구,2164224,22913247,23598444,8606405
2018,4,1000019,종로65길,23,종로구,2876405,27854688,30008075,11954271
2018,4,1000018,종로58가길,23,종로구,2467997,15282298,16793077,9436264
2018,4,1000017,종로24길,23,종로구,1493658,5816206,7111343,6006993
2018,4,1000016,자하문로7길,23,종로구,1541241,11189056,12473653,5972012
2018,4,1000015,이화장길,23,종로구,2377287,17213169,17890807,9051553
2018,4,1000014,율곡로16길,23,종로구,1700753,12531921,13097924,6863674
2018,4,1000013,율곡로10길,23,종로구,1256907,4831022,6170692,4780291
2018,4,1000012,옥인길,23,종로구,750597,10150080,10322749,2976350
2018,4,1000011,숭인동길,23,종로구,2163851,21034579,23277013,9591380
2018,4,1000010,성균관로5길,23,종로구,2089984,11205345,12488748,8815609
2018,4,1000009,삼청로5길,23,종로구,220077,2018590,2288569,965876
2018,4,1000008,북촌로5나길,23,종로구,211552,1992374,2239176,939840
2018,4,1000007,북촌로5길,23,종로구,628825,3510284,4183017,2474148
2018,4,1000006,북촌로11길,23,종로구,644018,4267128,5184575,2436132
2018,4,1000005,백석동길,23,종로구,53242,1924294,1855746,260718
2018,4,1000004,명륜길,23,종로구,1307774,12360957,13269448,5218788
2018,4,1000003,돈화문로11가길,23,종로구,1945443,7232258,9322261,7419011
2018,4,1000002,난계로27길,23,종로구,2234698,15013262,15683106,9350329
2018,4,1000001,계동길,23,종로구,734491,4518075,5396727,2517950
2018,3,1001010,풍성로37가길,18,송파구,2613815,38484755,39778747,10313459
2018,3,1001009,천호옛길,2,강동구,3026808,35243241,36830225,11787651
2018,3,1001008,천호옛14길,2,강동구,3354836,28912331,30301127,13523880
2018,3,1001007,천호대로219길,2,강동구,167369,5295936,4213537,658988
2018,3,1001006,천호대로197길,2,강동구,1561333,23213442,22335673,5964018
2018,3,1001005,천호대로187길,2,강동구,2845622,25770498,27058583,10806600
2018,3,1001004,천호대로170길,2,강동구,3394350,43285695,44219355,13387428
2018,3,1001003,천호대로162길,2,강동구,3292982,38881399,39699565,13598766
2018,3,1001002,천중로51길,2,강동구,2481707,32826473,32293323,9765929
2018,3,1001001,천중로39길,2,강동구,2663105,39763748,41263621,10154940
2018,3,1001000,진황도로47길,2,강동구,3541899,23449235,25340585,13575495
2018,3,1000999,진황도로27길,2,강동구,3710456,41696794,42717855,13051519
2018,3,1000998,올림픽로98길,18,송파구,2350495,32034041,30080028,8831403
2018,3,1000997,올림픽로80길,18,송파구,1436800,16606943,17191683,5775318
2018,3,1000996,올림픽로78길,18,송파구,1563355,15701469,15811430,6392426
2018,3,1000995,올림픽로77길,18,송파구,1772854,20392555,20065628,7355406
2018,3,1000994,올림픽로71길,18,송파구,1911171,19033021,20561808,7972054
2018,3,1000993,올림픽로48길,18,송파구,1306513,15316975,14730859,5032598
2018,3,1000992,양재대로96길,15,서초구,1739027,26070149,25412343,6728008
2018,3,1000991,양재대로95길,15,서초구,2385051,36609338,37217416,9563836
2018,3,1000990,양재대로91길,15,서초구,1648000,27642379,27921747,6748517
2018,3,1000989,양재대로133길,15,서초구,2880459,37827976,46429224,12020429
2018,3,1000988,양재대로124길,15,서초구,2269068,33389999,29973575,8562424
2018,3,1000987,양재대로116길,15,서초구,2729221,21335101,22033866,10304427
2018,3,1000986,양재대로101길,15,서초구,3822731,38126491,41103516,14625145
2018,3,1000985,암사길,2,강동구,2089978,40560178,49469292,9602056
2018,3,1000984,성안로3길,2,강동구,1432969,18347703,17919573,5662129
2018,3,1000983,성내로5길,2,강동구,2529493,34310149,35267842,9818572
2018,3,1000982,상일로5길,2,강동구,216146,6200163,4466886,812860
2018,3,1000981,상암로5길,2,강동구,2115865,20909625,19646796,7984641
2018,3,1000980,상암로51길,2,강동구,2493699,22029575,24074112,9732344
2018,3,1000979,상암로4길,2,강동구,1894872,22406319,20691901,7255247
2018,3,1000978,상암로14길,2,강동구,2137371,27525849,25621500,8048573
2018,3,1000977,명일로13길,2,강동구,1885357,25506438,25643161,7133852
2018,3,1000976,동남로85길,18,송파구,534777,6885585,4931736,1814872
2018,3,1000975,동남로82길,18,송파구,59300,4004669,2804559,214289
2018,3,1000974,동남로65길,18,송파구,352961,4253949,4608049,1334845
2018,3,1000973,구천면로42길,2,강동구,2277121,52846193,62155145,10728779
2018,3,1000972,구천면로41길,2,강동구,2246997,45707446,48945292,10163676
2018,3,1000971,구천면로36길,2,강동구,1833540,35031178,33002485,6858473
2018,3,1000970,고덕로61길,2,강동구,566680,7310107,4778302,1910549
2018,3,1000969,고덕로25길,2,강동구,549965,9214523,8941302,2118682
2018,3,1000968,고덕로10길,2,강동구,2227205,24099441,21807612,8381796
2018,3,1000967,강동대로53길,2,강동구,1304103,15782030,15827165,5247791
2018,3,1000966,풍성로25길,18,송파구,1898841,25279969,27321543,7711838
2018,3,1000965,오금로46길,18,송파구,1360118,22419094,21476463,4851866
2018,3,1000964,오금로36길,18,송파구,1262190,16195489,16925993,4667305
2018,3,1000963,오금로11길,18,송파구,2801319,26613025,27402787,10766578
2018,3,1000962,양재대로72길,15,서초구,1032807,13637979,12950371,3867004
2018,3,1000961,양재대로71길,15,서초구,1245414,14843421,15017277,4823186
2018,3,1000960,양재대로64길,15,서초구,1966585,20608262,21203368,7317630
2018,3,1000959,양재대로62길,15,서초구,1324234,13901349,13990126,5202217
2018,3,1000958,송파대로30길,18,송파구,1952726,17653843,17546551,7352221
2018,3,1000957,송이로36길,18,송파구,1683113,17657445,18458256,6510581
2018,3,1000956,송이로32길,18,송파구,1626564,22999583,23187982,6271455
2018,3,1000955,송이로23길,18,송파구,1536865,19256470,19267105,5642364
2018,3,1000954,삼전로13길,18,송파구,2938747,31350855,32846164,11266244
2018,3,1000953,백제고분로50길,18,송파구,1505610,22463855,22269819,5775952
2018,3,1000952,백제고분로46길,18,송파구,1776958,20595129,20136538,6715188
2018,3,1000951,백제고분로45길,18,송파구,2107235,23994076,24367719,7971538
2018,3,1000950,백제고분로42길,18,송파구,1707609,18761148,17846137,6051449
2018,3,1000949,백제고분로39길,18,송파구,1356213,17102645,17573380,5504687
2018,3,1000948,백제고분로34길,18,송파구,931106,21622221,19191510,3639555
2018,3,1000947,백제고분로33길,18,송파구,1443612,23517260,22273991,5664125
2018,3,1000946,백제고분로32길,18,송파구,880798,17473229,16552637,3278201
2018,3,1000945,백제고분로31길,18,송파구,2283551,28568124,27741472,8927315
2018,3,1000944,백제고분로22길,18,송파구,1038265,17312343,16237029,3553289
2018,3,1000943,백제고분로21길,18,송파구,2043395,22340731,22824133,7830032
2018,3,1000942,마천로51길,18,송파구,1103888,20661209,19224632,3876107
2018,3,1000941,동남로20길,18,송파구,1622742,20825167,20857402,5929637
2018,3,1000940,거마로20길,18,송파구,1216115,21960838,21676163,4401357
2018,3,1000939,학동로77길,1,강남구,1243392,15918683,15099922,4956576
2018,3,1000938,학동로6길,1,강남구,1448787,18052501,18072542,5985645
2018,3,1000937,학동로56길,1,강남구,2787814,24541108,24018759,11355162
2018,3,1000936,학동로38길,1,강남구,1555272,14216762,13868624,6609749
2018,3,1000935,테헤란로81길,1,강남구,1647361,10011940,11210861,6682764
2018,3,1000934,일원로9길,1,강남구,1141641,14305212,15065910,4522796
2018,3,1000933,일원로3길,1,강남구,1206769,15416180,15925143,4881027
2018,3,1000932,영동대로65길,1,강남구,1842789,17489690,17861163,7127079
2018,3,1000931,영동대로112길,1,강남구,1125844,7280077,8385892,4352287
2018,3,1000930,언주로81길,1,강남구,3353102,26448671,26549954,13104923
2018,3,1000929,압구정로2길,1,강남구,2025871,13800176,14549625,7920818
2018,3,1000928,선릉로18길,1,강남구,177437,3734395,3434763,818105
2018,3,1000927,선릉로146길,1,강남구,1568045,17134196,16029443,6492599
2018,3,1000926,선릉로133길,1,강남구,2541944,19863369,19150958,10061216
2018,3,1000925,선릉로132길,1,강남구,2799735,26746835,25289482,11238253
2018,3,1000924,선릉로121길,1,강남구,2489327,19968675,20739160,9902257
2018,3,1000923,삼성로75길,1,강남구,3264777,29011929,27868302,12689700
2018,3,1000922,삼성로69길,1,강남구,2626737,26585454,26066007,9729237
2018,3,1000921,삼성로64길,1,강남구,1727259,16199924,15988596,6509358
2018,3,1000920,삼성로63길,1,강남구,2916267,24526584,24261430,10285305
2018,3,1000919,삼성로57길,1,강남구,2398407,20862847,19601718,8273548
2018,3,1000918,삼성로147길,1,강남구,1407316,15911858,14903898,5609015
2018,3,1000917,삼성로115길,1,강남구,1233617,16482939,15158905,4658618
2018,3,1000916,봉은사로68길,1,강남구,1623362,15209804,14586335,6288864
2018,3,1000915,봉은사로57길,1,강남구,1396470,15098195,15506183,5667530
2018,3,1000914,봉은사로43길,1,강남구,2301714,23308445,23227221,9270309
2018,3,1000913,봉은사로29길,1,강남구,2790782,23532112,22416719,12166388
2018,3,1000912,봉은사로109길,1,강남구,1087668,8296341,9692853,4180848
2018,3,1000911,도산대로89길,1,강남구,758187,11234079,10396635,3039131
2018,3,1000910,도산대로81길,1,강남구,1066033,11275123,10623116,4197297
2018,3,1000909,도산대로50길,1,강남구,2234606,17782233,17380384,8934362
2018,3,1000908,도산대로38길,1,강남구,1238029,9754037,9689637,5056586
2018,3,1000907,도산대로30길,1,강남구,1249998,10779586,10930285,5097102
2018,3,1000906,도산대로23길,1,강남구,1638233,14484931,14565279,6568707
2018,3,1000905,도산대로15길,1,강남구,1780537,15054232,14986556,6988766
2018,3,1000904,도곡로37길,1,강남구,2082826,23940348,23448159,8181787
2018,3,1000903,논현로8길,1,강남구,483446,8381938,7873947,1769817
2018,3,1000902,논현로63길,1,강남구,1690185,18238010,17790589,6650699
2018,3,1000901,논현로28길,1,강남구,1214462,11519226,11464745,4733478
2018,3,1000900,논현로26길,1,강남구,1301185,11429125,11441778,4962340
2018,3,1000899,논현로159길,1,강남구,1958383,14394080,14434887,7639349
2018,3,1000898,논현로139길,1,강남구,1815302,15115112,15091738,7466245
2018,3,1000897,논현로123길,1,강남구,969190,16337361,15435438,3873104
2018,3,1000896,논현로115길,1,강남구,2609812,25244539,24211948,11344735
2018,3,1000895,논현로10길,1,강남구,793967,13321589,12972007,3035412
2018,3,1000894,논현로106길,1,강남구,2401690,16631416,15764465,10032554
2018,3,1000893,남부순환로365길,18,송파구,1442298,16717565,16288656,5762590
2018,3,1000892,개포로82길,1,강남구,148539,2641050,1962745,546816
2018,3,1000891,개포로28길,1,강남구,828273,9583021,10914605,3192658
2018,3,1000890,개포로20길,1,강남구,1092667,14375309,14591833,4224328
2018,3,1000889,개포로17길,1,강남구,1026907,10650132,11713686,3949493
2018,3,1000888,강남대로140길,1,강남구,2135404,13831807,13834070,8758894
2018,3,1000887,강남대로136길,1,강남구,2138483,18064920,17528667,8676545
2018,3,1000886,강남대로118길,1,강남구,1670881,19946466,19959877,6941166
2018,3,1000885,서초중앙로8길,15,서초구,1832546,17502357,18676324,7167373
2018,3,1000884,방배중앙로21길,15,서초구,1570040,18767816,18293486,5803577
2018,3,1000883,효령로72길,15,서초구,1447294,12763040,14013694,5677183
2018,3,1000882,효령로34길,15,서초구,945420,8203331,8862338,4241017
2018,3,1000881,효령로31길,15,서초구,1631849,15855379,16054071,6692097
2018,3,1000880,효령로23길,15,서초구,1686806,15132816,15444695,6518741
2018,3,1000879,청두곶길,15,서초구,1937329,19494247,20058779,7340653
2018,3,1000878,주흥길,15,서초구,2427107,21985458,21810489,9730490
2018,3,1000877,주흥15길,15,서초구,2314974,19933025,19990409,9537946
2018,3,1000876,언남길,15,서초구,886089,10811717,10440917,3393907
2018,3,1000875,신반포로45길,15,서초구,2161369,17678380,18065244,8505238
2018,3,1000874,서초대로8길,15,서초구,1538209,13648380,13985068,5382710
2018,3,1000873,서초대로64길,15,서초구,1417138,13579860,15627116,5525018
2018,3,1000872,서초대로4길,15,서초구,3422349,19221302,20826675,12786705
2018,3,1000871,서초대로25길,15,서초구,1856874,18925593,18785925,6928374
2018,3,1000870,서초대로23길,15,서초구,1707348,16357214,16474196,6367343
2018,3,1000869,서초대로15길,15,서초구,1595376,15726399,16104954,5919987
2018,3,1000868,사평대로57길,15,서초구,2924892,20950018,21072200,12230438
2018,3,1000867,사평대로26길,15,서초구,592348,8700951,7895952,2341894
2018,3,1000866,사평대로22길,15,서초구,856565,13066772,12489871,3211113
2018,3,1000865,사임당로17길,15,서초구,2740070,16967775,20100284,11186734
2018,3,1000864,방배로42길,15,서초구,1340394,12939734,13281096,4945976
2018,3,1000863,방배로35길,15,서초구,1706050,18417632,18217838,6366194
2018,3,1000862,방배로18길,15,서초구,1352909,13400180,13308037,5598288
2018,3,1000861,반포대로9길,15,서초구,924822,11700297,10703112,3715220
2018,3,1000860,바우뫼로39길,15,서초구,1370132,13609753,13121432,5328488
2018,3,1000859,마방로2길,15,서초구,727237,8915590,9808132,2996686
2018,3,1000858,방배천로4안길,15,서초구,2386986,16065050,16882020,9122002
2018,3,1000857,동산로19길,15,서초구,1002148,14497618,13548903,3821491
2018,3,1000856,동산로10길,15,서초구,738100,11168155,11526922,2958613
2018,3,1000855,동광로39길,15,서초구,793708,13195416,11760222,3087992
2018,3,1000854,동광로1길,15,서초구,1123669,19169551,18771508,4138014
2018,3,1000853,동광로12길,15,서초구,3891776,23701153,24512467,14844620
2018,3,1000852,논현로27길,1,강남구,1251722,11210165,10876720,4950507
2018,3,1000851,논현로1길,1,강남구,749150,13098741,12728769,2934724
2018,3,1000850,남부순환로339길,15,서초구,891963,10574471,11567833,3626611
2018,3,1000849,남부순환로325길,15,서초구,1780901,13080838,13055816,7284337
2018,3,1000848,남부순환로317길,15,서초구,1567857,13938212,13478699,6050678
2018,3,1000847,고무래로8길,15,서초구,988151,11391113,11584272,4012635
2018,3,1000846,강남대로8길,1,강남구,808419,11578717,12274177,3384592
2018,3,1000845,강남대로34길,1,강남구,1684994,14119071,14289153,6646124
2018,3,1000844,강남대로23길,1,강남구,535085,5258163,5234531,2231204
2018,3,1000843,소담길,1,강남구,1628314,27874101,24210083,5882941
2018,3,1000842,원신길,5,관악구,482913,12425890,11998264,2362776
2018,3,1000841,양지길,5,관악구,1416900,14843343,15930316,5327235
